Source_Offset,Target_Offset,Source_Type,Target_Type
$0e4c00,$0074bb,compressed_or_random,compressed_or_random
$0e4c00,$007bbc,compressed_or_random,compressed_or_random
$0e4c00,$0074ab,compressed_or_random,compressed_or_random
$0e4c00,$003758,compressed_or_random,graphics_or_audio
$0e4c00,$30b758,compressed_or_random,graphics_or_audio
$0e4c00,$000000,compressed_or_random,graphics_or_audio
$0e5000,$001ea6,compressed_or_random,compressed_or_random
$0e5000,$0038f8,compressed_or_random,graphics_or_audio
$0e5000,$007c90,compressed_or_random,compressed_or_random
$0e5000,$0078e0,compressed_or_random,compressed_or_random
$0e5000,$2778e0,compressed_or_random,graphics_or_audio
$0e5000,$007e4e,compressed_or_random,compressed_or_random
$0e5000,$007e4e,compressed_or_random,compressed_or_random
$0e5000,$005826,compressed_or_random,graphics_or_audio
$0e5000,$00d826,compressed_or_random,graphics_or_audio
$0e5000,$007e01,compressed_or_random,compressed_or_random
$0e5400,$0078fc,compressed_or_random,compressed_or_random
$0e5400,$2c78fc,compressed_or_random,compressed_or_random
$0e5400,$005058,compressed_or_random,compressed_or_random
$0e5400,$006090,compressed_or_random,compressed_or_random
$0e5400,$0060b0,compressed_or_random,compressed_or_random
$0e5400,$0040a0,compressed_or_random,compressed_or_random
$0e5400,$3040a0,compressed_or_random,graphics_or_audio
$0e5400,$001e60,compressed_or_random,compressed_or_random
$0e5400,$341e60,compressed_or_random,compressed_or_random
$0e5400,$000000,compressed_or_random,graphics_or_audio
$0e5800,$00208e,compressed_or_random,graphics_or_audio
$0e5800,$0030cf,compressed_or_random,compressed_or_random
$0e5800,$000080,compressed_or_random,graphics_or_audio
$0e5800,$0020a0,compressed_or_random,graphics_or_audio
$0e5800,$2c20a0,compressed_or_random,compressed_or_random
$0e5800,$003034,compressed_or_random,compressed_or_random
$0e5800,$003034,compressed_or_random,compressed_or_random
$0e5800,$002200,compressed_or_random,graphics_or_audio
$0e5800,$012200,compressed_or_random,compressed_or_random
$0e5800,$000080,compressed_or_random,graphics_or_audio
$0e5c00,$001090,compressed_or_random,compressed_or_random
$0e5c00,$341090,compressed_or_random,compressed_or_random
$0e5c00,$0054d4,compressed_or_random,graphics_or_audio
$0e5c00,$2a54d4,compressed_or_random,compressed_or_random
$0e5c00,$0070f8,compressed_or_random,graphics_or_audio
$0e5c00,$0070f8,compressed_or_random,graphics_or_audio
$0e5c00,$0070e8,compressed_or_random,graphics_or_audio
$0e5c00,$0078dc,compressed_or_random,compressed_or_random
$0e5c00,$2e78dc,compressed_or_random,text_or_code
$0e5c00,$00785c,compressed_or_random,compressed_or_random
$0e6000,$004424,structured_data,compressed_or_random
$0e6000,$002010,structured_data,graphics_or_audio
$0e6000,$0e2010,structured_data,compressed_or_random
$0e6000,$00581c,structured_data,graphics_or_audio
$0e6000,$1f581c,structured_data,structured_data
$0e6000,$006000,structured_data,compressed_or_random
$0e6000,$006000,structured_data,compressed_or_random
$0e6000,$0020a0,structured_data,graphics_or_audio
$0e6000,$3820a0,structured_data,compressed_or_random
$0e6000,$004ccc,structured_data,compressed_or_random
$0e6400,$004000,structured_data,compressed_or_random
$0e6400,$004000,structured_data,compressed_or_random
$0e6400,$007000,structured_data,graphics_or_audio
$0e6400,$007000,structured_data,graphics_or_audio
$0e6400,$007800,structured_data,compressed_or_random
$0e6400,$187800,structured_data,graphics_or_audio
$0e6400,$007c30,structured_data,compressed_or_random
$0e6400,$047c30,structured_data,compressed_or_random
$0e6400,$007c08,structured_data,compressed_or_random
$0e6400,$027c08,structured_data,compressed_or_random
$0e6800,$004000,compressed_or_random,compressed_or_random
$0e6800,$004000,compressed_or_random,compressed_or_random
$0e6800,$007000,compressed_or_random,graphics_or_audio
$0e6800,$007000,compressed_or_random,graphics_or_audio
$0e6800,$007800,compressed_or_random,compressed_or_random
$0e6800,$187800,compressed_or_random,graphics_or_audio
$0e6800,$007c30,compressed_or_random,compressed_or_random
$0e6800,$047c30,compressed_or_random,compressed_or_random
$0e6800,$007c08,compressed_or_random,compressed_or_random
$0e6800,$027c08,compressed_or_random,compressed_or_random
$0e6c00,$0040f0,graphics_or_audio,compressed_or_random
$0e6c00,$0040c0,graphics_or_audio,compressed_or_random
$0e6c00,$1440c0,graphics_or_audio,compressed_or_random
$0e6c00,$000050,graphics_or_audio,graphics_or_audio
$0e6c00,$000050,graphics_or_audio,graphics_or_audio
$0e6c00,$0060e0,graphics_or_audio,compressed_or_random
$0e6c00,$0060e0,graphics_or_audio,compressed_or_random
$0e6c00,$0000d0,graphics_or_audio,graphics_or_audio
$0e6c00,$0060e8,graphics_or_audio,compressed_or_random
$0e6c00,$2260e8,graphics_or_audio,text_or_code
$0e7000,$000088,graphics_or_audio,graphics_or_audio
$0e7000,$040088,graphics_or_audio,graphics_or_audio
$0e7000,$000000,graphics_or_audio,graphics_or_audio
$0e7000,$000000,graphics_or_audio,graphics_or_audio
$0e7000,$006000,graphics_or_audio,compressed_or_random
$0e7000,$006000,graphics_or_audio,compressed_or_random
$0e7000,$007000,graphics_or_audio,graphics_or_audio
$0e7000,$007880,graphics_or_audio,compressed_or_random
$0e7000,$007880,graphics_or_audio,compressed_or_random
$0e7000,$007800,graphics_or_audio,compressed_or_random
$0e7400,$004000,text_or_code,compressed_or_random
$0e7400,$001040,text_or_code,compressed_or_random
$0e7400,$301040,text_or_code,graphics_or_audio
$0e7400,$000860,text_or_code,graphics_or_audio
$0e7400,$000860,text_or_code,graphics_or_audio
$0e7400,$007400,text_or_code,compressed_or_random
$0e7400,$047400,text_or_code,compressed_or_random
$0e7400,$007408,text_or_code,compressed_or_random
$0e7400,$047408,text_or_code,compressed_or_random
$0e7400,$000408,text_or_code,compressed_or_random
$0e7800,$007000,graphics_or_audio,graphics_or_audio
